game,patch,unit_scale,unit_key,attack_type,component_role,slot,melee_weapon_key,missile_weapon_key,projectile_key,is_default_projectile,ammunition_pool,ammunition,link_source
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_inf_bugmans_rangers_0,missile,unit,primary,,wh_dlc06_dwf_crossow_bolt_bugmans_rangers,wh_dlc06_dwf_crossow_bolt_bugmans_rangers,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_inf_rangers_0,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_inf_rangers_0,missile,unit,primary,,wh_main_dwf_crossbow,wh_dwf_crossow_bolt,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_inf_rangers_1,melee,unit,primary,wh_main_dwf_axe_great_quarreller,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_dwf_inf_rangers_1,missile,unit,primary,,wh_dlc06_dwf_rangers_throwing_axe,wh_dlc06_dwf_rangers_throwing_axe,true,primary,12,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,unit,additional,,wh_main_dwf_cannon_seeking,wh_dwf_cannon_ball_seeking,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,unit,additional,,wh3_dlc25_dwf_cannon_explosive,wh3_dlc25_dwf_cannon_ball_explosive,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,unit,additional,,wh_main_dwf_cannon_penetrating,wh_dwf_cannon_ball_penetrating,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,unit,additional,,wh_main_dwf_cannon_flaming,wh_dwf_cannon_ball_flaming,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,unit,additional,,wh3_dlc25_dwf_cannon_grapeshot,wh_dwf_cannon_ball,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,unit,additional,,wh3_dlc25_dwf_cannon_grapeshot,wh3_dlc25_dwf_cannon_ball_grapeshot,false,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_cannon,missile,engine,engine,,wh_main_dwf_cannon,wh_dwf_cannon_ball,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,missile,unit,additional,,wh_main_dwf_flame_cannon_flaming,wh_dwf_flame_cannon_flaming,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,missile,unit,additional,,wh_main_dwf_flame_cannon_penetrating,wh_dwf_flame_cannon_flame_penetrating,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,missile,unit,additional,,wh_main_dwf_flame_cannon_shrapnel,wh3_dlc25_flame_cannon_flame_shrapnel_stage_1,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,missile,unit,additional,,wh_main_dwf_flame_cannon_seeking,wh_dwf_flame_cannon_flame_seeking,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon,missile,engine,engine,,wh_main_dwf_flame_cannon,wh_dwf_flame_cannon_flame,true,primary,150,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon_grudge_reward,melee,unit,primary,wh_main_dwf_drakegun,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_flame_cannon_grudge_reward,missile,engine,engine,,wh_main_dwf_flame_cannon_shrapnel,wh3_dlc25_flame_cannon_flame_shrapnel_stage_1,true,primary,150,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,missile,unit,additional,,wh_main_dwf_grudge_thrower_flaming,wh_dwf_grudge_stone_flaming,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,missile,unit,additional,,wh_main_dwf_grudge_thrower_seeking,wh_dwf_grudge_stone_seeking,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,missile,unit,additional,,wh_main_dwf_grudge_thrower_penetrating,wh_dwf_grudge_stone_penetrating,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_grudge_thrower,missile,engine,engine,,wh_main_dwf_grudge_thrower,wh_dwf_grudge_stone,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,missile,unit,additional,,wh_main_dwf_organ_gun_seeking,wh_dwf_organ_gun_seeking,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,missile,unit,additional,,wh_main_dwf_organ_gun_penetrating,wh_dwf_organ_gun_penetrating,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,missile,unit,additional,,wh_main_dwf_organ_gun_flaming,wh_dwf_organ_gun_flaming,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_art_organ_gun,missile,engine,engine,,wh_main_dwf_organ_gun,wh_dwf_organ_gun,true,primary,96,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1,melee,unit,primary,wh_main_dwf_axe_hero_thorgrim,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_lord_0,melee,unit,primary,wh_main_dwf_axe_hero_lord,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_master_engineer_0,melee,unit,primary,wh_main_dwf_master_engineer_hammer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_master_engineer_0,missile,unit,primary,,wh_main_dwf_master_engineer_rifle,wh_dwf_master_engineer_rifle_bullet,true,primary,45,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_master_engineer_0,missile,unit,additional,,wh2_dlc17_dwf_master_engineer_rifle_bullet_sniper,wh2_dlc17_dwf_master_engineer_rifle_bullet_sniper,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_master_engineer_0,missile,unit,additional,,wh2_dlc17_dwf_master_engineer_grudge_raker_bullet,wh2_dlc17_dwf_master_engineer_rifle_bullet_shotgun,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_rune_smith_0,melee,unit,primary,wh_main_dwf_hammer_runesmith,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_thane,melee,unit,primary,wh_main_dwf_axe_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_cha_ungrim_ironfist,melee,unit,primary,wh_main_dwf_ungrim_axe_great,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_dwarf_warrior_0,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_dwarf_warrior_1,melee,unit,primary,wh_main_dwf_axe_great,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_hammerers,melee,unit,primary,wh_main_dwf_hammerers,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_hammerers_grudge_reward,melee,unit,primary,wh3_dlc25_dwf_hammerers_grudge_unit,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_ironbreakers,melee,unit,primary,wh_main_dwf_axe_ironbreakers,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_ironbreakers,missile,unit,primary,,wh_main_dwf_cinderblast_bomb,wh_dwf_ironbreakers_cinderblast_bomb,true,primary,2,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_0,melee,unit,primary,wh_main_dwf_drakegun,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_0,missile,unit,primary,,wh_main_dwf_drakegun,wh_dwf_drakegun_flame,true,primary,100,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_0_grudge_reward,melee,unit,primary,wh_main_dwf_drakegun,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_0_grudge_reward,missile,unit,primary,,wh3_dlc25_dwf_drakegun_grudge,wh3_dlc25_dwf_drakegun_grudge,true,primary,100,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_2,melee,unit,primary,wh_main_dwf_drakegun,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_irondrakes_2,missile,unit,primary,,wh_main_dwf_drakegun_trollhammer_torpedo,wh_dwf_drakegun_trollhammer,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_longbeards,melee,unit,primary,wh_main_dwf_longbeards_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_longbeards_1,melee,unit,primary,wh_main_dwf_longbeards_axe_great,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_longbeards_1_grudge_reward,melee,unit,primary,wh_main_dwf_longbeards_axe_great,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_miners_0,melee,unit,primary,wh_main_dwf_miners_pickaxe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_miners_1,melee,unit,primary,wh_main_dwf_miners_pickaxe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_miners_1,missile,unit,primary,,wh_main_dwf_blasting_charges,wh_dwf_miners_blasting_charge,true,primary,1,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_0,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_0,missile,unit,primary,,wh_main_dwf_crossbow,wh_dwf_crossow_bolt,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_1,melee,unit,primary,wh_main_dwf_axe_great_quarreller,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_1,missile,unit,primary,,wh_main_dwf_crossbow,wh_dwf_crossow_bolt,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_1_grudge_reward,melee,unit,primary,wh3_dlc25_dwf_axe_great_quarreller_anti_infantry,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_quarrellers_1_grudge_reward,missile,unit,primary,,wh3_dlc25_dwf_crossbow_grudge_unit,wh3_dlc25_dwf_crossbow_shieldbreaker_anti_infantry,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_slayers,melee,unit,primary,wh_main_dwf_slayer_axe_dual,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_slayers_grudge_reward,melee,unit,primary,wh3_dlc25_dwf_slayer_axe_dual_armour_sunder,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_thunderers_0,melee,unit,primary,wh_main_dwf_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_inf_thunderers_0,missile,unit,primary,,wh_main_dwf_rifle,wh_dwf_rifle_bullet,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrobomber,melee,unit,primary,wh_main_dwf_gyrobomber,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrobomber,missile,unit,primary,,wh_main_dwf_clatter_gun,wh_dwf_gyrobomber_clattergun_bullet,true,primary,240,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_0,melee,unit,primary,wh_main_dwf_gyrocopter,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_0,missile,unit,primary,,wh_main_dwf_copter_steam_gun,wh_dwf_gyrocopter_steam_shot,true,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_1,melee,unit,primary,wh_main_dwf_gyrocopter,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_1,missile,unit,primary,,wh_main_dwf_copter_brimstone_gun,wh3_dlc25_dwf_gyrocopter_brimstone_shot,true,primary,60,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_1_grudge_reward,melee,unit,primary,wh_main_dwf_gyrocopter,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_dwf_veh_gyrocopter_1_grudge_reward,missile,unit,primary,,wh3_dlc25_dwf_gyrocopter_brimstone_trollhammer,wh3_dlc25_dwf_gyrocopter_brimstone_trollhammer_shot,true,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,melee,unit,primary,wh_main_emp_sword_witchhunter,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,missile,unit,primary,,wh_main_emp_witchhunter_pistol,wh_emp_witchhunter_pistol,true,primary,50,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,melee,unit,primary,wh_main_dwf_master_engineer_hammer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,missile,unit,primary,,wh_main_dwf_master_engineer_rifle,wh_dwf_master_engineer_rifle_bullet,true,primary,50,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,missile,unit,additional,,wh2_dlc17_dwf_master_engineer_rifle_bullet_sniper,wh2_dlc17_dwf_master_engineer_rifle_bullet_sniper,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,missile,unit,additional,,wh2_dlc17_dwf_master_engineer_grudge_raker_bullet,wh2_dlc17_dwf_master_engineer_rifle_bullet_shotgun,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,melee,unit,primary,wh_dlc05_wef_sword_hero_waystalker,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,missile,unit,primary,,wh_dlc05_wef_glade_lord_bow,wh_dlc05_wef_cha_trueflight_arrow,true,primary,40,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0,melee,unit,primary,wh_main_brt_sword_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_archers_0,melee,unit,primary,wh_main_emp_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_archers_0,missile,unit,primary,,wh2_dlc13_emp_bow_archers,wh2_dlc13_emp_bow_arrow,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_archers_0,missile,unit,additional,,wh2_dlc13_emp_bow_arrow_anti_large,wh2_dlc13_emp_bow_arrow_anti_large,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_huntsmen_0,melee,unit,primary,wh_main_emp_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_huntsmen_0,missile,unit,primary,,wh2_dlc13_emp_bow_huntsmen,wh2_dlc13_emp_bow_arrow_huntsman,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_huntsmen_0,missile,unit,additional,,wh2_dlc13_emp_bow_arrow_double_shot,wh2_dlc13_emp_bow_arrow_double_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_huntsmen_0,missile,unit,additional,,wh2_dlc13_emp_bow_arrow_heavy_headed,wh2_dlc13_emp_bow_arrow_heavy_headed,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_inf_huntsmen_0,missile,unit,additional,,wh2_dlc13_emp_bow_arrow_huntsman_anti_large,wh2_dlc13_emp_bow_arrow_huntsman_anti_large,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_veh_war_wagon_0,melee,unit,primary,wh2_dlc13_emp_war_wagon,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_veh_war_wagon_0,missile,unit,primary,,wh2_dlc13_emp_rifle_war_wagons,wh2_dlc13_emp_rifle_war_wagons_bullet,true,primary,210,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_veh_war_wagon_1,melee,unit,primary,wh2_dlc13_emp_war_wagon,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_veh_war_wagon_1,missile,unit,primary,,wh2_dlc13_emp_mortar_shell_war_wagon,wh2_dlc13_emp_mortar_shell_war_wagon,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_emp_veh_war_wagon_1,missile,engine,engine,,wh2_dlc13_emp_mortar_shell_war_wagon,wh2_dlc13_emp_mortar_shell_war_wagon,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0,melee,unit,primary,wh_main_dwf_gyrocopter,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0,missile,unit,primary,,wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_gun,wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_shot,true,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_neu_cha_ulrika,melee,unit,primary,wh3_dlc23_neu_dual_swords_ulrika,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_neu_cha_ulrika,missile,unit,primary,,wh3_dlc23_neu_cha_ulrika_bow,wh3_dlc23_neu_cha_ulrika_arrow,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_neu_cha_ulrika,missile,unit,additional,,wh3_dlc23_neu_cha_ulrika_bow_large,wh3_dlc23_neu_cha_ulrika_arrow_anti_large,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc23_neu_cha_ulrika_warhorse,melee,unit,primary,wh3_dlc23_neu_dual_swords_ulrika,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_neu_cha_ulrika_warhorse,missile,unit,primary,,wh3_dlc23_neu_cha_ulrika_bow,wh3_dlc23_neu_cha_ulrika_arrow,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc23_neu_cha_ulrika_warhorse,missile,unit,additional,,wh3_dlc23_neu_cha_ulrika_bow_large,wh3_dlc23_neu_cha_ulrika_arrow_anti_large,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_art_helstorm_rocket_battery_morr,melee,unit,primary,wh_main_emp_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_art_helstorm_rocket_battery_morr,missile,unit,additional,,wh3_dlc25_emp_deathstorm_battery_morr,wh3_dlc25_emp_deathstorm_morr_rocket,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_art_helstorm_rocket_battery_morr,missile,unit,additional,,wh3_dlc25_emp_deathstorm_battery_morr_upgraded,wh3_dlc25_emp_deathstorm_morr_rocket_upgraded,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_art_helstorm_rocket_battery_morr,missile,engine,engine,,wh3_dlc25_emp_deathstorm_battery_morr,wh3_dlc25_emp_deathstorm_morr_rocket,true,primary,66,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cav_knights_of_the_black_rose,melee,unit,primary,wh3_dlc25_emp_cav_knights_of_the_black_rose,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cav_outriders_morr,melee,unit,primary,wh_main_emp_sword_cav,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cav_outriders_morr,missile,unit,primary,,wh3_dlc25_emp_grenade_launcher_morr,wh3_dlc25_emp_grenade_morr,true,primary,25,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cav_outriders_morr,missile,unit,additional,,wh3_dlc25_emp_grenade_launcher_morr_upgraded,wh3_dlc25_emp_grenade_morr_upgraded,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_elspeth_von_draken,melee,unit,primary,wh3_dlc25_emp_cha_elspeth_scythe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon,melee,unit,primary,wh3_dlc25_emp_carmine_dragon,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_elspeth_von_draken_warhorse,melee,unit,primary,wh3_dlc25_emp_cha_elspeth_scythe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer,melee,unit,primary,wh_main_emp_engineer,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer,missile,unit,primary,,wh3_dlc25_emp_rifle_repeater_rifle_engineer,wh3_dlc25_emp_rifle_repeater_bullet_engineer,true,primary,240,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer,missile,unit,additional,,wh_main_emp_rifle_repeater_upgraded_engineer,wh3_dlc25_emp_rifle_repeater_bullet_upgraded_engineer,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer,missile,unit,additional,,wh_main_emp_rifle_repeater_upgraded_engineer,wh3_dlc25_emp_rifle_repeater_bullet_upgraded_engineer_exploding,false,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer_mechanical_steed,melee,unit,primary,wh3_dlc25_emp_engineer_mechanical_steed,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer_mechanical_steed,missile,unit,primary,,wh3_dlc25_emp_rifle_repeater_rifle_engineer,wh3_dlc25_emp_rifle_repeater_bullet_engineer,true,primary,240,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer_mechanical_steed,missile,unit,additional,,wh_main_emp_rifle_repeater_upgraded_engineer,wh3_dlc25_emp_rifle_repeater_bullet_upgraded_engineer,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh3_dlc25_emp_cha_engineer_mechanical_steed,missile,unit,additional,,wh_main_emp_rifle_repeater_upgraded_engineer,wh3_dlc25_emp_rifle_repeater_bullet_upgraded_engineer_exploding,false,secondary,0,unit_missile_weapon_junctions
