record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,368,wh3_dlc27_nor_sayl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node_set,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_node_sets_tables,db/technology_node_sets_tables/data__.tsv,25,nor_mil,,,,,,,FFB62F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_11,,,wh_dlc08_tech_nor_marauders_07,Butcher's Captives,Give a captive a sword and he becomes an expendable sparring partner.,"There is more than one use for a captured foe. Though the altars of the shrines are ever thirsty for more blood to be spilled on them, those captives fit and strong enough are put to a different purpose. Crudely armed, they are then used for sparring, or target, practice. For the savage, hardened warriors who inhabit the northern wastes, this is sport and pleasure in one, and may even increase a warrior's skill, before they tire of the inferior opponents and go looking for something more ... substantial to fight. And in the unlikely event captives are not killed during the practice, they can always be sacrificed to the Gods later.",wh3_dlc20_effect_xp_gain_all_units,faction_to_force_own_unseen,10.0000,Unit experience gain: %+n%,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3292,wh_dlc08_tech_nor_marauders_07|wh3_dlc20_effect_xp_gain_all_units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,experience.png,611,experience.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_11,,,wh_dlc08_tech_nor_marauders_07,Butcher's Captives,Give a captive a sword and he becomes an expendable sparring partner.,"There is more than one use for a captured foe. Though the altars of the shrines are ever thirsty for more blood to be spilled on them, those captives fit and strong enough are put to a different purpose. Crudely armed, they are then used for sparring, or target, practice. For the savage, hardened warriors who inhabit the northern wastes, this is sport and pleasure in one, and may even increase a warrior's skill, before they tire of the inferior opponents and go looking for something more ... substantial to fight. And in the unlikely event captives are not killed during the practice, they can always be sacrificed to the Gods later.",wh_main_effect_force_all_campaign_replenishment_rate,faction_to_force_own_unseen,5.0000,Casualty replenishment rate: %+n%,{{tr:replenishment_additional_tooltip}},Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3293,wh_dlc08_tech_nor_marauders_07|wh_main_effect_force_all_campaign_replenishment_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replenishment.png,101,replenishment.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_11,,,wh_dlc08_tech_nor_marauders_07,Butcher's Captives,Give a captive a sword and he becomes an expendable sparring partner.,"There is more than one use for a captured foe. Though the altars of the shrines are ever thirsty for more blood to be spilled on them, those captives fit and strong enough are put to a different purpose. Crudely armed, they are then used for sparring, or target, practice. For the savage, hardened warriors who inhabit the northern wastes, this is sport and pleasure in one, and may even increase a warrior's skill, before they tire of the inferior opponents and go looking for something more ... substantial to fight. And in the unlikely event captives are not killed during the practice, they can always be sacrificed to the Gods later.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,594,wh3_dlc27_tech_nor_cam_army_11|nor_cam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_cam,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_13,,,wh3_dlc27_tech_nor_cam_wind,Winds of the North,Gusts and currents carry Norscans forth. But what drives them is the Winds.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1155,wh3_dlc27_tech_nor_cam_army_13,,,,,,,,7,17,500,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_13,,,wh3_dlc27_tech_nor_cam_wind,Winds of the North,Gusts and currents carry Norscans forth. But what drives them is the Winds.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,970,wh3_dlc27_tech_nor_cam_wind,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_dlc27_tech_nor_winds,false,false,placeholder.tga,533189337,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_13,,,wh3_dlc27_tech_nor_cam_wind,Winds of the North,Gusts and currents carry Norscans forth. But what drives them is the Winds.,,wh3_main_effect_winds_of_magic_pool_cap,faction_to_force_own,10.0000,Winds of Magic power reserve capacity: %+n,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,1977,wh3_dlc27_tech_nor_cam_wind|wh3_main_effect_winds_of_magic_pool_cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magic_campaign.png,390,magic_campaign.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_13,,,wh3_dlc27_tech_nor_cam_wind,Winds of the North,Gusts and currents carry Norscans forth. But what drives them is the Winds.,,wh3_main_effect_winds_of_magic_technology,faction_to_force_own,2.0000,Winds of Magic power reserve: %+n per turn,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,1978,wh3_dlc27_tech_nor_cam_wind|wh3_main_effect_winds_of_magic_technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magic_campaign.png,1,magic_campaign.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_army_13,,,wh3_dlc27_tech_nor_cam_wind,Winds of the North,Gusts and currents carry Norscans forth. But what drives them is the Winds.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,596,wh3_dlc27_tech_nor_cam_army_13|nor_cam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_cam,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_10,,,wh_dlc08_tech_nor_other_02,Longer Hulls,Sailing into the unknown is always easier with more space for supplies.,"A ship is only as good as its hull. A longer, larger ship hull is more stable in the water, less liable to fall prey to the gales and currents of the open sea. And the larger the ship, the more can be carried. This means more warriors travel on each ship, eager to make landfall and get to the business of despoilment and pillage. Larger ships means more supplies can be carried too, and so the armies of the north roam farther afield to find new lands to raid and ravage in the name of the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1173,wh3_dlc27_tech_nor_cam_region_10,,,,,,,,1,18,600,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_10,,,wh_dlc08_tech_nor_other_02,Longer Hulls,Sailing into the unknown is always easier with more space for supplies.,"A ship is only as good as its hull. A longer, larger ship hull is more stable in the water, less liable to fall prey to the gales and currents of the open sea. And the larger the ship, the more can be carried. This means more warriors travel on each ship, eager to make landfall and get to the business of despoilment and pillage. Larger ships means more supplies can be carried too, and so the armies of the north roam farther afield to find new lands to raid and ravage in the name of the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1639,wh_dlc08_tech_nor_other_02,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_longer_hulls_2,false,false,,366502775,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_10,,,wh_dlc08_tech_nor_other_02,Longer Hulls,Sailing into the unknown is always easier with more space for supplies.,"A ship is only as good as its hull. A longer, larger ship hull is more stable in the water, less liable to fall prey to the gales and currents of the open sea. And the larger the ship, the more can be carried. This means more warriors travel on each ship, eager to make landfall and get to the business of despoilment and pillage. Larger ships means more supplies can be carried too, and so the armies of the north roam farther afield to find new lands to raid and ravage in the name of the Ruinous Powers.",wh3_dlc27_effect_nor_pillaging_force_size_mod,faction_to_character_own_unseen,3.0000,"After using Pillage and Raze, the Pillaging Force is summoned with an additional %n units",,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3336,wh_dlc08_tech_nor_other_02|wh3_dlc27_effect_nor_pillaging_force_size_mod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_spoils.png,200,nor_spoils.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_10,,,wh_dlc08_tech_nor_other_02,Longer Hulls,Sailing into the unknown is always easier with more space for supplies.,"A ship is only as good as its hull. A longer, larger ship hull is more stable in the water, less liable to fall prey to the gales and currents of the open sea. And the larger the ship, the more can be carried. This means more warriors travel on each ship, eager to make landfall and get to the business of despoilment and pillage. Larger ships means more supplies can be carried too, and so the armies of the north roam farther afield to find new lands to raid and ravage in the name of the Ruinous Powers.",wh_main_effect_economy_gdp_mod_trade_sea,faction_to_region_own_unseen,15.0000,Income from Ports: %+n%,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3337,wh_dlc08_tech_nor_other_02|wh_main_effect_economy_gdp_mod_trade_sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,income.png,176,income.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_10,,,wh_dlc08_tech_nor_other_02,Longer Hulls,Sailing into the unknown is always easier with more space for supplies.,"A ship is only as good as its hull. A longer, larger ship hull is more stable in the water, less liable to fall prey to the gales and currents of the open sea. And the larger the ship, the more can be carried. This means more warriors travel on each ship, eager to make landfall and get to the business of despoilment and pillage. Larger ships means more supplies can be carried too, and so the armies of the north roam farther afield to find new lands to raid and ravage in the name of the Ruinous Powers.",,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,614,wh3_dlc27_tech_nor_cam_region_10|nor_cam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_cam,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_12,,,wh3_dlc27_tech_nor_cam_scavenge,Under Their Gaze,"...we multiply, so we may bury the mortal world under crimson ice.",,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1175,wh3_dlc27_tech_nor_cam_region_12,,,,,,,,2,18,600,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_12,,,wh3_dlc27_tech_nor_cam_scavenge,Under Their Gaze,"...we multiply, so we may bury the mortal world under crimson ice.",,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,964,wh3_dlc27_tech_nor_cam_scavenge,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_dlc27_tech_nor_scavengers,false,false,placeholder.tga,472607550,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_12,,,wh3_dlc27_tech_nor_cam_scavenge,Under Their Gaze,"...we multiply, so we may bury the mortal world under crimson ice.",,wh3_main_tech_nur_capture_bonus_dev_point,faction_to_character_own_unseen,1.0000,Population surplus: %+n for newly-captured settlements,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,1963,wh3_dlc27_tech_nor_cam_scavenge|wh3_main_tech_nur_capture_bonus_dev_point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,growth.png,1,growth.png,campaign,true
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_12,,,wh3_dlc27_tech_nor_cam_scavenge,Under Their Gaze,"...we multiply, so we may bury the mortal world under crimson ice.",,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,616,wh3_dlc27_tech_nor_cam_region_12|nor_cam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_cam,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_14,,,wh3_dlc27_tech_nor_cam_quartermasters,Tools of War,The true implements of slaughter are those who toil to fashion them – whether they like it or not.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1177,wh3_dlc27_tech_nor_cam_region_14,,,,,,,,3,18,600,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_cam_region_14,,,wh3_dlc27_tech_nor_cam_quartermasters,Tools of War,The true implements of slaughter are those who toil to fashion them – whether they like it or not.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,963,wh3_dlc27_tech_nor_cam_quartermasters,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,wh3_dlc27_tech_nor_slavemasters,false,false,placeholder.tga,1078106966,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
